entity_id,kind,date,ville,lieu_nom,lieu_id,source_url,scope
F0002,film,2026-08-26,Plaisance-du-Touch,Ecran7 Plaisance,L145,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0918&gid_entity=movie.movie._.1000013045&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,Format.Projection.Digital,Showtime.Accessibility.Accessible&perfd=20260826&perft=17:45",toulouse
F0001,film,2026-08-26,Plaisance-du-Touch,Ecran7 Plaisance,L145,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0918&gid_entity=movie.movie._.276608&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,Format.Projection.3d,Format.Projection.Digital,Showtime.Accessibility.Accessible&perfd=20260826&perft=18:00",toulouse
F0015,film,2026-08-26,Plaisance-du-Touch,Ecran7 Plaisance,L145,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0918&gid_entity=movie.movie._.294281&tags=Localization.Language.French,Format.Projection.Digital,Showtime.Accessibility.Accessible&perfd=20260826&perft=20:30",toulouse
F0029,film,2026-08-26,Plaisance-du-Touch,Ecran7 Plaisance,L145,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0918&gid_entity=movie.movie._.1000022546&tags=Localization.Language.French,Format.Projection.Digital,Showtime.Accessibility.Accessible&perfd=20260826&perft=21:00",toulouse
F0001,film,2026-08-26,Castelginest,Le Castelia,L146,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0583&gid_entity=movie.movie._.276608&tags=Localization.Language.French,Showtime.Accessibility.Accessible,Format.Projection.Digital&perfd=20260826&perft=15:15&code=VF; DISABLED ACCESS",toulouse
F0010,film,2026-08-26,Castelginest,Le Castelia,L146,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0583&gid_entity=movie.movie._.1000037046&tags=Localization.Language.French,Showtime.Accessibility.Accessible,Format.Projection.Digital&perfd=20260826&perft=18:30&code=VF; DISABLED ACCESS",toulouse
F0020,film,2026-08-26,Castelginest,Le Castelia,L146,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0583&gid_entity=movie.movie._.294280&tags=Localization.Language.French,Showtime.Accessibility.Accessible,Format.Projection.Digital&perfd=20260826&perft=20:30&code=VF; DISABLED ACCESS",toulouse
F0081,film,2026-08-26,Muret,Véo Muret,L147,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3161&gid_entity=movie.movie._.1000016375&tags=Localization.Language.French,Format.Projection.Digital&perfd=20260826&perft=10:00",toulouse
F0162,film,2026-08-26,Muret,Véo Muret,L147,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3161&gid_entity=movie.movie._.257259&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,Format.Projection.Digital&perfd=20260826&perft=10:00",toulouse
F0001,film,2026-08-26,Muret,Véo Muret,L147,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3161&gid_entity=movie.movie._.276608&tags=Localization.Language.French,Format.Projection.Digital&perfd=20260826&perft=10:40",toulouse
F0014,film,2026-08-26,Muret,Véo Muret,L147,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3161&gid_entity=movie.movie._.316021&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,Format.Projection.Digital&perfd=20260826&perft=10:50",toulouse
F0007,film,2026-08-26,Muret,Véo Muret,L147,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3161&gid_entity=movie.movie._.257425&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,Format.Projection.Digital&perfd=20260826&perft=11:00",toulouse
F0006,film,2026-08-26,Muret,Véo Muret,L147,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3161&gid_entity=movie.movie._.314503&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,Format.Projection.Digital&perfd=20260826&perft=11:00",toulouse
F0009,film,2026-08-26,Muret,Véo Muret,L147,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3161&gid_entity=movie.movie._.320681&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,Format.Projection.Digital&perfd=20260826&perft=11:00",toulouse
F0016,film,2026-08-26,Muret,Véo Muret,L147,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3161&gid_entity=movie.movie._.313256&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,Format.Projection.Digital&perfd=20260826&perft=11:00",toulouse
F0024,film,2026-08-26,Muret,Véo Muret,L147,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3161&gid_entity=movie.movie._.315380&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,Format.Projection.Digital&perfd=20260826&perft=11:00",toulouse
F0003,film,2026-08-26,Muret,Véo Muret,L147,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3161&gid_entity=movie.movie._.1000014969&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,Format.Projection.Digital&perfd=20260826&perft=13:30",toulouse
F0004,film,2026-08-26,Muret,Véo Muret,L147,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3161&gid_entity=movie.movie._.1000032856&tags=Localization.Language.French,Format.Projection.Digital&perfd=20260826&perft=13:50",toulouse
F0015,film,2026-08-26,Muret,Véo Muret,L147,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3161&gid_entity=movie.movie._.294281&tags=Localization.Language.French,Format.Projection.Digital&perfd=20260826&perft=14:00",toulouse
F0013,film,2026-08-26,Muret,Véo Muret,L147,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3161&gid_entity=movie.movie._.1000024105&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,Format.Projection.Digital&perfd=20260826&perft=15:00",toulouse
F0005,film,2026-08-26,Muret,Véo Muret,L147,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3161&gid_entity=movie.movie._.188280&tags=Localization.Version.Original,Format.Projection.Digital&perfd=20260826&perft=15:40",toulouse
F0011,film,2026-08-26,Muret,Véo Muret,L147,"https://relay.mvtx.us/ticketing/dbz?code_theater=W3161&gid_entity=movie.movie._.1000002942&tags=Localization.Language.French,Showtime.Accessibility.Dubbed,Format.Projection.Digital&perfd=20260826&perft=16:10",toulouse
F0007,film,2026-08-26,Castanet-Tolosan,MJC Ciné 113,L148,"https://relay.mvtx.us/ticketing/dbz?code_theater=P2235&gid_entity=movie.movie._.257425&tags=Localization.Language.French,Format.Projection.Digital&perfd=20260826&perft=10:15&code=VF",toulouse
F0001,film,2026-08-26,Castanet-Tolosan,MJC Ciné 113,L148,"https://relay.mvtx.us/ticketing/dbz?code_theater=P2235&gid_entity=movie.movie._.276608&tags=Localization.Language.French,Format.Projection.Digital&perfd=20260826&perft=14:15&code=VF",toulouse
F0077,film,2026-08-26,Castanet-Tolosan,MJC Ciné 113,L148,"https://relay.mvtx.us/ticketing/dbz?code_theater=P2235&gid_entity=movie.movie._.1000027856&tags=Localization.Version.Original,Format.Projection.Digital&perfd=20260826&perft=17:15&code=VO",toulouse
F0029,film,2026-08-26,Castanet-Tolosan,MJC Ciné 113,L148,"https://relay.mvtx.us/ticketing/dbz?code_theater=P2235&gid_entity=movie.movie._.1000022546&tags=Localization.Language.French,Format.Projection.Digital&perfd=20260826&perft=20:15&code=VF",toulouse
A0025,live,2026-08-27,Toulouse,Chapelle des Carmélites,L071,https://monuments.toulouse.fr/saison-musicale-toulouse/,toulouse
A0026,live,2026-08-27,Aussonne,MEETT,L085,https://www.info-lux.com/horaires-rose-festival-2026-timetable-complete/themes/,toulouse
A0027,live,2026-08-27,Aussonne,MEETT,L085,https://www.info-lux.com/horaires-rose-festival-2026-timetable-complete/themes/,toulouse
A0004,live,2026-08-27,Aussonne,MEETT,L085,https://www.info-lux.com/horaires-rose-festival-2026-timetable-complete/themes/,toulouse
A0028,live,2026-08-27,Aussonne,MEETT,L085,https://www.info-lux.com/horaires-rose-festival-2026-timetable-complete/themes/,toulouse
A0029,live,2026-08-27,Aussonne,MEETT,L085,https://www.info-lux.com/horaires-rose-festival-2026-timetable-complete/themes/,toulouse
A0030,live,2026-08-27,Aussonne,MEETT,L085,https://www.info-lux.com/horaires-rose-festival-2026-timetable-complete/themes/,toulouse
A0031,live,2026-08-27,Aussonne,MEETT,L085,https://www.info-lux.com/horaires-rose-festival-2026-timetable-complete/themes/,toulouse
A0032,live,2026-08-27,Aussonne,MEETT,L085,https://www.info-lux.com/horaires-rose-festival-2026-timetable-complete/themes/,toulouse
A0033,live,2026-08-27,Aussonne,MEETT,L085,https://www.info-lux.com/horaires-rose-festival-2026-timetable-complete/themes/,toulouse
A0034,live,2026-08-27,Aussonne,MEETT,L085,https://www.info-lux.com/horaires-rose-festival-2026-timetable-complete/themes/,toulouse
A0035,live,2026-08-27,Aussonne,MEETT,L085,https://www.info-lux.com/horaires-rose-festival-2026-timetable-complete/themes/,toulouse
A0036,live,2026-08-27,Aussonne,MEETT,L085,https://www.info-lux.com/horaires-rose-festival-2026-timetable-complete/themes/,toulouse
A0037,live,2026-08-27,Aussonne,MEETT,L085,https://www.info-lux.com/horaires-rose-festival-2026-timetable-complete/themes/,toulouse
A0259,live,2026-08-27,Aussonne,MEETT,L085,https://www.info-lux.com/horaires-rose-festival-2026-timetable-complete/themes/,toulouse
A0038,live,2026-08-27,Aussonne,MEETT,L085,https://www.info-lux.com/horaires-rose-festival-2026-timetable-complete/themes/,toulouse
A0039,live,2026-08-27,Aussonne,MEETT,L085,https://www.info-lux.com/horaires-rose-festival-2026-timetable-complete/themes/,toulouse
A0005,live,2026-08-27,Aussonne,MEETT,L085,https://www.info-lux.com/horaires-rose-festival-2026-timetable-complete/themes/,toulouse
A0040,live,2026-08-27,Aussonne,MEETT,L085,https://www.info-lux.com/horaires-rose-festival-2026-timetable-complete/themes/,toulouse
A0041,live,2026-08-27,Aussonne,MEETT,L085,https://www.info-lux.com/horaires-rose-festival-2026-timetable-complete/themes/,toulouse
A0042,live,2026-08-27,Aussonne,MEETT,L085,https://www.info-lux.com/horaires-rose-festival-2026-timetable-complete/themes/,toulouse
A0043,live,2026-08-27,Aussonne,MEETT,L085,https://www.info-lux.com/horaires-rose-festival-2026-timetable-complete/themes/,toulouse
A0044,live,2026-08-27,Aussonne,MEETT,L085,https://www.info-lux.com/horaires-rose-festival-2026-timetable-complete/themes/,toulouse
A0045,live,2026-08-27,Aussonne,MEETT,L085,https://www.info-lux.com/horaires-rose-festival-2026-timetable-complete/themes/,toulouse
A0046,live,2026-08-27,Aussonne,MEETT,L085,https://www.info-lux.com/horaires-rose-festival-2026-timetable-complete/themes/,toulouse
A0006,live,2026-08-27,Aussonne,MEETT,L085,https://www.info-lux.com/horaires-rose-festival-2026-timetable-complete/themes/,toulouse
A0047,live,2026-08-27,Aussonne,MEETT,L085,https://www.info-lux.com/horaires-rose-festival-2026-timetable-complete/themes/,toulouse
A0048,live,2026-08-27,Aussonne,MEETT,L085,https://www.info-lux.com/horaires-rose-festival-2026-timetable-complete/themes/,toulouse
A0003,live,2026-08-27,Toulouse,Les Jardins de Candie,L092,https://lesjardinsdecandie.com/,toulouse
F0005,film,2026-08-27,Toulouse,Utopia Borderouge,L125,https://toulouse.cinemas-utopia.org/film/?id=13457,toulouse
F0010,film,2026-08-27,Toulouse,Utopia Borderouge,L125,https://toulouse.cinemas-utopia.org/film/?id=13449,toulouse
F0037,film,2026-08-27,Toulouse,Utopia Borderouge,L125,https://toulouse.cinemas-utopia.org/film/?id=13251,toulouse
F0046,film,2026-08-27,Toulouse,Utopia Borderouge,L125,https://toulouse.cinemas-utopia.org/film?id=13251,toulouse
F0056,film,2026-08-27,Toulouse,Utopia Borderouge,L125,https://toulouse.cinemas-utopia.org/film/?id=13551,toulouse
F0040,film,2026-08-27,Toulouse,Utopia Borderouge,L125,https://toulouse.cinemas-utopia.org/film/?id=13042,toulouse
F0065,film,2026-08-27,Toulouse,Utopia Borderouge,L125,https://toulouse.cinemas-utopia.org/film/?id=13430,toulouse
F0013,film,2026-08-27,Toulouse,Utopia Borderouge,L125,https://toulouse.cinemas-utopia.org/film/?id=13459,toulouse
F0049,film,2026-08-27,Toulouse,Utopia Borderouge,L125,https://toulouse.cinemas-utopia.org/film/?id=13765,toulouse
F0051,film,2026-08-27,Toulouse,Utopia Borderouge,L125,https://toulouse.cinemas-utopia.org/film/?id=13341,toulouse
F0069,film,2026-08-27,Toulouse,Utopia Borderouge,L125,https://toulouse.cinemas-utopia.org/film/?id=13240,toulouse
F0072,film,2026-08-27,Toulouse,Utopia Borderouge,L125,https://toulouse.cinemas-utopia.org/film?id=13240,toulouse
F0002,film,2026-08-27,Toulouse,Utopia Borderouge,L125,https://toulouse.cinemas-utopia.org/film/?id=13767,toulouse
F0035,film,2026-08-27,Toulouse,Utopia Borderouge,L125,https://toulouse.cinemas-utopia.org/film/?id=13722,toulouse
F0013,film,2026-08-27,Tournefeuille,Utopia Tournefeuille,L126,https://toulouse.cinemas-utopia.org/film/?id=13459,toulouse
F0012,film,2026-08-27,Tournefeuille,Utopia Tournefeuille,L126,https://toulouse.cinemas-utopia.org/film/?id=13805,toulouse
F0002,film,2026-08-27,Tournefeuille,Utopia Tournefeuille,L126,https://toulouse.cinemas-utopia.org/film/?id=13767,toulouse
F0028,film,2026-08-27,Tournefeuille,Utopia Tournefeuille,L126,https://toulouse.cinemas-utopia.org/film/?id=13804,toulouse
F0130,film,2026-08-27,Tournefeuille,Utopia Tournefeuille,L126,https://toulouse.cinemas-utopia.org/film/?id=2225,toulouse
F0005,film,2026-08-27,Tournefeuille,Utopia Tournefeuille,L126,https://toulouse.cinemas-utopia.org/film/?id=13457,toulouse
F0010,film,2026-08-27,Tournefeuille,Utopia Tournefeuille,L126,https://toulouse.cinemas-utopia.org/film/?id=13449,toulouse
F0067,film,2026-08-27,Tournefeuille,Utopia Tournefeuille,L126,https://toulouse.cinemas-utopia.org/film/?id=13760,toulouse
F0027,film,2026-08-27,Tournefeuille,Utopia Tournefeuille,L126,https://toulouse.cinemas-utopia.org/film/?id=13806,toulouse
F0049,film,2026-08-27,Tournefeuille,Utopia Tournefeuille,L126,https://toulouse.cinemas-utopia.org/film/?id=13765,toulouse
F0098,film,2026-08-27,Tournefeuille,Utopia Tournefeuille,L126,https://toulouse.cinemas-utopia.org/film/?id=5433,toulouse
F0152,film,2026-08-27,Toulouse,Cinéma ABC,L127,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0071&gid_entity=movie.movie._.317561&tags=Localization.Language.French,Showtime.Accessibility.Accessible,Format.Projection.Digital&perfd=20260827&perft=10:45&code=VF; DISABLED ACCESS",toulouse
F0058,film,2026-08-27,Toulouse,Cinéma ABC,L127,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0071&gid_entity=movie.movie._.1000032278&tags=Showtime.Accessibility.Subtitled,Localization.Version.Original,Showtime.Accessibility.Accessible,Format.Projection.Digital&perfd=20260827&perft=11:00&code=VO; SUBTITLE; DISABLED ACCESS",toulouse
F0053,film,2026-08-27,Toulouse,Cinéma ABC,L127,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0071&gid_entity=movie.movie._.316460&tags=Showtime.Accessibility.Subtitled,Localization.Version.Original,Showtime.Accessibility.Accessible,Format.Projection.Digital&perfd=20260827&perft=11:00&code=VO; SUBTITLE; DISABLED ACCESS",toulouse
F0026,film,2026-08-27,Toulouse,Cinéma ABC,L127,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0071&gid_entity=movie.movie._.1000041528&tags=Localization.Language.French,Showtime.Accessibility.Accessible,Format.Projection.Digital&perfd=20260827&perft=13:30&code=VF; DISABLED ACCESS",toulouse
F0012,film,2026-08-27,Toulouse,Cinéma ABC,L127,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0071&gid_entity=movie.movie._.327993&tags=Localization.Language.French,Showtime.Accessibility.Accessible,Format.Projection.Digital&perfd=20260827&perft=13:50&code=VF; DISABLED ACCESS",toulouse
F0005,film,2026-08-27,Toulouse,Cinéma ABC,L127,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0071&gid_entity=movie.movie._.188280&tags=Showtime.Accessibility.Subtitled,Localization.Version.Original,Showtime.Accessibility.Accessible,Format.Projection.Digital&perfd=20260827&perft=14:20&code=VO; SUBTITLE; DISABLED ACCESS",toulouse
F0050,film,2026-08-27,Toulouse,Cinéma ABC,L127,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0071&gid_entity=movie.movie._.1000034332&tags=Showtime.Accessibility.Subtitled,Localization.Version.Original,Showtime.Accessibility.Accessible,Format.Projection.Digital&perfd=20260827&perft=18:10&code=VO; SUBTITLE; DISABLED ACCESS",toulouse
F0042,film,2026-08-27,Toulouse,Cinéma ABC,L127,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0071&gid_entity=movie.movie._.308394&tags=Showtime.Accessibility.Subtitled,Localization.Version.Original,Showtime.Accessibility.Accessible,Format.Projection.Digital&perfd=20260827&perft=18:50&code=VO; SUBTITLE; DISABLED ACCESS",toulouse
F0425,film,2026-08-27,Toulouse,Cinéma ABC,L127,https://www.abc-toulouse.fr/,toulouse
F0025,film,2026-08-27,Toulouse,Cinéma ABC,L127,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0071&gid_entity=movie.movie._.1000022260&tags=Showtime.Accessibility.Subtitled,Localization.Version.Original,Showtime.Accessibility.Accessible,Showtime.Event.Preview,Showtime.Event.Headline,Format.Projection.Digital&perfd=20260827&perft=20:45&code=VO; SUBTITLE; DISABLED ACCESS; PREVIEW; HEADLINE",toulouse
F0157,film,2026-08-27,Toulouse,Le Cratère,L128,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0056&gid_entity=movie.movie._.328440&tags=Localization.Version.Original,Format.Projection.Digital&perfd=20260827&perft=10:00&code=VO",toulouse
F0140,film,2026-08-27,Toulouse,Le Cratère,L128,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0056&gid_entity=movie.movie._.1000007567&tags=Localization.Version.Original,Format.Projection.Digital&perfd=20260827&perft=11:45&code=VO",toulouse
F0426,film,2026-08-27,Toulouse,Le Cratère,L128,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0056&gid_entity=movie.movie._.299939&tags=Localization.Language.French,Format.Projection.Digital&perfd=20260827&perft=13:45&code=VF",toulouse
F0378,film,2026-08-27,Toulouse,Le Cratère,L128,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0056&gid_entity=movie.movie._.10051&tags=Localization.Version.Original,Format.Projection.Digital&perfd=20260827&perft=16:00&code=VO",toulouse
F0074,film,2026-08-27,Toulouse,Le Cratère,L128,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0056&gid_entity=movie.movie._.282094&tags=Localization.Version.Original,Format.Projection.Digital&perfd=20260827&perft=18:25&code=VO",toulouse
F0078,film,2026-08-27,Toulouse,Le Cratère,L128,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0056&gid_entity=movie.movie._.305835&tags=Localization.Version.Original,Format.Projection.Digital&perfd=20260827&perft=20:05&code=VO",toulouse
F0220,film,2026-08-27,Toulouse,Cinémathèque de Toulouse,L131,https://www.lacinemathequedetoulouse.com/programmation/agenda,toulouse
F0219,film,2026-08-27,Toulouse,Cinémathèque de Toulouse,L131,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0062&gid_entity=movie.movie._.55567&tags=Showtime.Accessibility.Subtitled,Localization.Version.Original,Format.Projection.Digital&perfd=20260827&perft=18:30&code=VO; SUBTITLE",toulouse
F0201,film,2026-08-27,Toulouse,Cinémathèque de Toulouse,L131,https://www.lacinemathequedetoulouse.com/programmation/agenda,toulouse
